A,B,C,label
23.23959423,1192.836318,-112.0751875,35.84478681
3791.05553,-757.9676152,-133.5624689,340112.7597
396.1948853,1385.567787,-77.58077538,479.1623874
-372.6137869,1085.402818,-126.2508811,-128.0220487
629.8130743,513.3108971,-211.0455246,59.56078754
817.9041957,-11.1039608,-182.8724552,132.5075659
2757.701709,607.9875274,-164.9938982,76271.82938
9.730219228,1146.228208,-197.468651,20.6348461
3740.056161,447.8604562,-144.1596709,341752.3613
4179.959325,809.7355465,-107.1617061,626217.1414
-2429.355567,-1099.330615,-170.3281618,-56125.11957
-2021.495818,-586.5464888,-95.42508049,-19114.99145
2941.038168,-111.6043025,32.57292886,102590.1694
-2624.788436,644.8737308,-295.4881615,-61823.10851
-1103.379153,534.849651,-207.4168825,-894.2754341
5533.39314,1643.475131,-120.3054193,2717139.089
-2180.755614,995.609679,-191.9019958,-24753.80671
1793.497104,96.32348298,-306.6668592,7271.126924
-423.0112602,-829.2805705,-187.3261851,-140.4031279
-631.8553054,1489.505305,-151.8182999,-845.458397
453.1527325,177.5580904,-212.2693631,5.74561896
1313.809906,252.0332054,-154.8207125,1721.936717
1733.623459,-275.7343374,-150.456895,6477.144851
4094.744392,336.290537,-117.0063475,535345.6578
3285.049814,-379.3231785,-63.49478174,170167.7448
2412.042933,-357.0452349,-56.61109869,36007.97774
5348.486969,1359.910715,-100.8404452,2239614.693
-2823.35138,-629.8896163,-59.52759051,-94430.60072
2974.640205,-7.709133094,-158.0246747,102552.1989
4743.372478,312.9320126,-101.2245933,1118676.264
322.0462896,243.9831002,-214.9637309,1.231552251
-1334.790257,184.2995412,-65.01028076,-2005.837327
-4489.567615,1086.053837,-222.7473194,-856142.6269
2455.156621,-877.7749099,-182.4887612,37905.69991
2649.910879,-265.7822141,-150.0179438,56113.8177
-1657.927709,1221.160059,-163.9866731,-7646.559936
-2314.140275,-307.0740098,-132.8904496,-34671.51184
-285.2887584,-527.3817251,-245.8452547,-27.66635432
-1352.792709,-554.9006986,-97.41501632,-2900.61089
711.1804821,656.4237227,-67.51113328,174.6944711
93.28034199,-370.0776835,-271.8385396,-1.9613743
-551.4218894,-930.233801,-230.8100158,-337.3345339
2583.890005,-1213.568992,-221.1583877,50373.85622
2739.869687,1190.613122,-287.71708,80593.83247
2424.162214,782.1402123,-32.43475527,45073.85342
108.7772723,-496.8714317,-154.0338938,-0.6705686519
426.8765543,-722.3492257,-213.8819137,24.97511187
-7223.946713,40.79365078,-170.1005377,-9377160.579
1175.142415,439.5434448,-84.23521345,1164.733226
-1971.71825,213.1373516,-83.40261559,-14097.22794
9.87904807,-616.5011867,-110.2196043,-3.972982637
-483.0655282,-155.1685309,-155.1606865,-21.39285071
1236.073382,-583.0267957,-197.5944933,1178.838955
2502.795032,990.6927152,-178.3541917,51903.08162
-1941.705906,1039.917313,-185.0740379,-14425.45266
369.8612718,-186.5798755,-248.4216866,1.291624522
5736.710037,1188.164949,-211.9965419,3030490.311
-1456.102797,-314.3204723,-193.2755288,-3901.07491
-4652.962722,212.826594,-129.8903189,-1032089.223
-1852.564335,735.1966776,-206.8021005,-10963.96798
4360.121316,610.0264596,-219.1587737,732571.8971
352.6768528,-1317.286252,-267.6454367,87.65700999
2538.445748,15.75739222,-179.4279248,45653.67833
2966.948113,446.9900814,-201.178425,105259.0152
847.653535,-274.4692363,-200.3668702,156.4187167
481.4371142,1051.794421,-95.79542179,211.1594652
4436.357769,1942.396328,-211.3024814,968293.1669
1241.742823,1507.290827,-139.8711128,4567.273093
1236.237844,-81.17502525,-187.0759081,1126.931233
3234.226527,-358.4157765,-165.675692,152561.4088
2578.086996,701.6611021,-157.5268387,56003.74531
1294.822795,-287.7837348,-158.0801664,1450.353835
-719.691972,627.8290717,-153.5201061,-146.1907982
-320.8408533,637.3760855,-274.9526312,-17.04865511
-459.4617989,706.1183667,-178.5413017,-46.87974073
783.7385487,329.9546441,-183.9719774,128.6943904
-5666.126533,-231.1139616,-178.2273671,-2851675.712
1916.642934,-1448.293758,-276.5162308,13519.55626
1865.744939,-70.79027505,-64.43252479,10058.52472
4959.354471,4.701004285,-116.2823495,1364549.632
447.5300549,-1919.212604,-221.0217743,765.4561926
-1.478852816,706.3204114,-72.86634577,1.647143536
3026.947648,193.3660997,-143.8131709,114964.8595
3205.75832,566.9527582,-96.76790317,163880.3545
1338.197873,-531.6349641,-301.165467,1587.977151
103.7341343,-222.2884079,-174.4514115,-0.1215227561
79.82073479,1582.487204,-179.3038282,213.9428016
-2757.692004,1126.896262,-216.186657,-78260.30981
2022.567776,-837.2781126,-177.097836,14444.90956
-130.1481657,-230.3363839,19.29528513,-0.1532839078
2089.425277,-591.578256,-58.17022928,17451.26161
-1473.730721,1346.328471,-260.8325786,-5445.793019
-366.4375525,-251.3369946,-147.6764005,-9.067889252
-2217.638155,888.2214964,-115.9425755,-25713.7414
1584.774238,-33.55893137,-63.58895309,4440.418675
-1595.574385,490.4308273,-164.7837168,-5094.617435
-2631.270944,2159.586442,-154.2075833,-82356.44188
737.1099349,1248.364506,-147.3151497,755.387219
4273.326008,-1683.474962,-144.9289942,634011.3594
-975.8292794,-168.2478605,-155.4627637,-529.0409628
-264.459929,173.7675231,-235.5223013,-1.638033448
962.1055226,1548.449141,-261.7946248,2313.351109
4515.29947,205.4743751,-108.8639985,865384.1314
3250.296215,926.4216296,-149.2708178,183123.509
2517.632789,-426.6239203,-149.6813054,42973.32864
-1420.150454,-1401.991753,-80.83177077,-7483.234073
-5866.061794,249.6054623,-126.2901554,-3268746.081
-1925.513009,-945.0010538,-89.93325142,-17657.58354
502.6717356,-1240.483341,-238.8195489,204.6365055
-1075.780399,-836.3385944,-134.6943008,-1498.667903
1480.496234,24.55902143,-287.7850765,2684.29751
2012.33427,-661.789324,-259.0981451,13226.57221
5930.894383,664.6091781,-54.38716014,3529326.792
32.94439297,1412.582802,-259.0485224,78.50122821
-4352.555977,314.5967662,-168.0666422,-742141.03
3019.060139,1399.815782,-35.93441256,151338.3358
-1249.068973,-592.729842,-235.3619427,-2401.741085
-2474.444806,-1010.069858,-155.2086695,-58610.46818
-2506.849416,-585.9125509,-183.6107612,-55713.0884
-4177.568178,-414.8923068,-246.5189821,-655441.9312
3112.853002,-2254.770522,-208.2685906,157156.1902
-2270.884042,-683.8914097,-118.2293471,-34659.51319
2424.696785,633.8432074,-199.1937878,39918.69373
-2028.388712,625.270231,-143.4018237,-16454.34633
-1568.922856,383.6241722,-241.3592823,-4891.142482
-4363.922094,-1418.219891,-107.7634735,-893797.8155
23.24297764,969.9411979,-188.836558,12.31120337
2906.838232,565.1028716,-185.7947401,97447.8185
3723.16243,-468.1433112,-114.3418993,314166.7362
-2448.646463,1285.594479,-172.325976,-44919.19755
31.1882027,804.2786144,-234.013078,7.18420006
2986.293354,-333.8335201,-119.9046831,103525.5564
2992.562395,-541.6206113,-167.4628428,102246.6578
218.4832869,148.1617613,-224.1136284,0.03263299576
2389.077643,-1503.506741,-119.0087857,38830.9552
1683.917129,757.7500076,-226.1316293,6891.635952
4622.076528,2011.439696,-131.5624296,1215401.458
4882.873926,1019.006995,-216.4535239,1343367.172
2197.685211,297.5357737,-215.2748141,22518.01173
-60.56903091,-913.9432283,-90.87255527,-32.23796345
-3131.40991,1570.127624,-15.64342375,-144336.7563
4367.329928,78.71277987,-131.6411944,721308.3649
1594.52077,182.864466,-209.3857339,4318.805709
4188.634889,1189.151405,-206.4744072,647740.4044
-1229.843792,840.2011996,-269.6180034,-1763.608229
1901.65982,1774.680656,-98.9596672,25628.79593
1076.945321,1105.34523,-168.2690137,1527.847365
1290.388979,944.5032038,-162.2552614,2496.870013
-7032.762131,-150.7812806,-181.713618,-8293407.242
3056.969549,102.1351138,-213.0717937,116688.1833
-1669.858505,-320.446719,-169.6371542,-7357.930302
-986.3603621,1542.736744,-242.6152774,-2179.115496
-4416.573283,637.6340804,-208.5439952,-793616.4287
-3541.932727,439.7611825,-154.7224075,-263255.9342
-1560.21944,559.1284184,-97.00782177,-4427.652977
3387.748969,1365.474382,-230.3239496,238150.3478
2441.601603,-247.9731352,-131.6293127,37359.25351
1171.564723,1685.542725,-181.8315986,4952.800015
-3499.993606,-340.6021471,-160.0285355,-266454.6816
-374.4156665,-253.0690955,-143.0757468,-9.659514331
-5079.03976,-920.7542367,-26.74734392,-1707299.005
-384.2751642,1550.978295,-62.42515448,-459.4826533
864.2085964,1187.480388,-215.3022366,877.3234061
4701.012343,-221.4038888,-256.4159106,998230.0483
-4598.304965,635.5158057,-170.9496136,-962599.8092
1588.716104,843.4029504,-190.5391697,5649.734252
-1765.192842,1392.645108,-199.5338466,-11146.97668
1674.699229,133.1475188,-132.237373,5787.489677
782.9802712,-973.8977423,-169.4144133,310.0633211
-2995.492038,359.0810535,-321.1839535,-121093.4172
270.9475082,-421.2738462,-106.2741278,2.313635304
-1749.967193,-150.67692,-84.15914381,-8305.806772
2632.529921,510.6204443,-250.6335074,57198.24705
-2991.566351,537.3158514,-244.5735546,-116288.1581
3275.842797,-419.9279414,-182.4775626,161514.8791
1976.573739,121.8889288,-47.52410905,13992.38108
-6632.693424,-746.3307464,-213.7290776,-6461755.566
-2559.294504,133.1803938,-195.05823,-54425.83524
-522.132078,82.29693658,17.57820003,-16.92998724
-1874.423167,330.6659771,-294.9398022,-12039.0112
-1291.825216,165.4690025,-190.7809666,-1873.146662
-4209.201481,-263.6125299,-229.4282241,-666700.5846
356.3752429,39.26807923,31.584256,3.075292749
1570.963755,888.3399717,-40.78607275,6261.68387
-1361.313544,-984.1835882,36.04316422,-3675.830957
541.2855486,-700.9697974,-129.6018016,52.75894753
2897.362404,113.2866776,-123.2630159,92091.25306
1571.418552,-91.2194469,-193.1366169,3864.112767
-2923.693895,661.1891912,-149.4148097,-100450.5597
1361.64081,450.0960586,-153.0688777,2241.519682
-1836.8484,-169.7089757,-169.7686868,-11129.62521
-2061.62265,440.9087788,-188.762561,-18174.33115
-744.0614997,877.0277593,-124.9850275,-265.9834363
-537.123506,277.7104675,-149.0809852,-26.44426126
-1488.585412,1330.908151,-64.75343547,-5191.863892
4260.286524,904.6075885,-212.5544588,676108.9648
-458.6863126,5.321729528,-137.944016,-12.84021635
-2758.16447,855.5362232,-268.7982693,-78263.51012
4860.746408,-29.38746336,-219.8533047,1203690.748
-526.4113969,1100.241124,-19.01512523,-214.1593612
2533.339652,-15.0153722,-97.50960883,46621.78858
201.2606491,129.9023914,-111.4902806,0.1149139746
697.7146253,566.6689791,-101.8986323,125.6372994
-1127.172351,694.4119301,-193.1509613,-1052.501733
-343.5279279,-113.8590197,-101.6735846,-3.797381871
-2190.870248,528.3724707,-67.04055453,-23291.16073
144.8789152,718.5459803,-179.7223373,11.24209316
1274.016359,-148.0576643,-262.7568076,1223.427159
4095.199371,1004.886652,-42.91640231,592115.319
-1811.292888,8.194445374,-208.7856011,-10205.74313
-2318.943894,872.7751507,-126.2019493,-32019.82876
3740.519814,-1141.805327,-31.80200094,327313.0735
1831.40895,-763.1426007,-203.9500655,8609.541692
-1158.855662,106.7412718,-128.8369635,-1060.272875
1075.421872,466.4049639,-189.0597046,684.1725637
773.9104213,1011.690553,-30.26300057,553.4781244
-1981.469223,-1286.914837,-287.1714935,-27651.57227
-583.7535556,302.1038228,-159.4416413,-39.97149609
6042.865106,565.7394331,-178.9998486,3759827.129
4559.382798,2048.903028,-158.2039153,1139982.97
1908.420051,246.4508452,-220.4215366,10866.07773
606.7407068,158.4084617,-187.0892806,29.19884953
905.7837512,500.0694128,-126.5644769,338.7145044
589.3393592,1296.569627,-262.6835843,527.2941701
-600.9468132,660.5987166,-96.04793642,-80.00680709
-1765.388888,700.6755428,-220.8284819,-8708.840517
-4510.42877,1249.230788,-85.18939698,-853107.5737
-4679.32045,169.716676,-67.60007098,-1049985.571
2095.555193,694.7558647,-32.24091938,21840.42007
-2497.820811,802.870498,-156.0428045,-46327.045
2738.012246,-1053.481152,-149.0786256,67050.31357
213.5908255,16.98653371,-201.3969585,0.0006015417904
4131.576197,-31.43249249,-37.17700292,554518.9761
-1329.747269,1553.591498,-120.7627465,-4616.908985
-1599.310309,925.5067065,-129.6600213,-5550.129779
-1211.023854,787.3637284,-189.7951407,-1529.199949
2455.53135,-421.7755495,-108.7333855,38494.08442
-5597.746226,248.1853982,12.02538763,-2523997.635
-557.4962784,707.6035045,5.468705528,-67.86773273
2529.638443,-180.2365288,-37.58182056,46664.77014
1006.31974,-238.8858379,-127.8864725,409.4138132
-3959.80485,398.0110438,-161.5791869,-460592.9803
-294.5160716,70.16852182,-216.6017089,-2.260935823
4753.009768,-918.8723149,-61.07587462,1076689.409
5026.404362,-666.8071005,-93.84388073,1424428.38
-2064.061313,377.218521,-8.026584329,-16907.62985
4460.731529,250.6269186,-47.37436033,829396.7641
2994.483577,518.3717991,-199.8764836,111515.0522
53.62956506,1110.738625,-84.98942875,38.86075646
-2593.023677,696.1042584,-33.51156459,-53265.60665
-5844.565333,534.056422,-67.73056403,-3141220.741
504.6776759,969.0725376,-273.5627575,144.8110152
2621.412123,-297.9811737,-182.0369533,52363.37223
-4319.172963,-261.4858923,-105.9265642,-734089.1156
-2607.490967,255.895835,-78.98683583,-56471.27593
752.848279,1336.936959,-50.08966089,1090.12719
-819.5476539,1032.672173,-214.1305979,-510.613024
-376.1650007,887.5773357,-38.25718277,-61.15502655
-4781.165728,-468.7394021,-41.30042763,-1217904.982
-2375.324672,-1010.072104,-148.2695281,-48464.37875
2892.736386,-762.4686404,-92.30493288,88307.18321
-1681.540249,-434.6366317,-142.027899,-7788.230825
2190.820874,295.4963574,-130.1960225,23169.95292
-3477.585366,-1030.23426,-290.8264385,-302129.7891
2293.792646,-1177.108795,-196.3509575,28397.51752
-1320.513201,-10.24119314,-77.42211154,-1992.740247
-1034.530345,1210.752275,-62.59521143,-1302.073685
6847.609021,1323.109301,-30.02477857,7569585.786
-657.9320633,837.4926055,-200.1929833,-176.2228425
-1782.042839,-116.5372402,-144.2125579,-9335.477577
2324.406776,931.2274186,-111.2068883,37081.18659
-2781.964449,-247.1807321,-115.5139949,-83841.12035
-4746.376183,-1018.094158,-221.4808733,-1299466.716
-3168.211836,1043.152099,-288.4440849,-155934.6565
-3466.199711,-200.7225249,-91.47403421,-244583.2698
2058.836377,-335.0855829,-277.0140796,14557.30015
-518.0628336,951.1945413,-276.9548503,-144.1102386
-2910.01832,-265.3061866,-192.7392514,-107935.0153
-3885.587568,1529.604142,-157.5974177,-419781.964
2325.689218,402.795154,-62.77816685,32995.06489
2322.317197,-173.737604,-155.6076687,28825.10376
5022.238723,-171.843001,-176.3708104,1421956.673
-4213.673313,1412.498116,-118.5260805,-615672.0391
2435.227726,102.0568389,-77.02647054,39123.09542
4820.174967,463.4673265,-94.99773472,1228744.65
-2654.351097,743.4666304,-86.14808261,-60957.52269
-941.1490804,1062.454875,-157.4352004,-793.210045
1448.219682,1402.794071,-262.4829421,5910.393526
-2303.899226,-417.784089,-58.99374234,-33553.86207
-891.8788901,-517.7768964,-170.1918642,-501.2581322
-528.6985452,573.4059148,-162.6628029,-43.6761803
1247.396735,-127.5400528,-118.9261457,1245.613313
1670.328118,-32.26090467,-74.42236014,5751.515199
-432.7772636,-344.3146422,-166.2503201,-23.53641094
-2725.014189,-11.54781616,-204.5537213,-75748.14518
938.2083692,-515.1530005,51.13611673,371.3209792
-1079.14687,243.2641249,-255.2661275,-812.0652059
-196.7467791,-165.5112542,-125.5743064,-0.7259726789
2919.188883,52.22438955,-104.3004411,95664.98496
764.6764764,-6.304942405,-265.9167033,80.53880366
-3680.419055,-20.56178733,-146.1595408,-328460.3915
-797.2906525,535.9946239,-135.4228358,-194.084069
1484.615778,1204.936232,-151.4561008,5795.191107
1.457882118,538.2802698,-198.4211038,0.8225421738
-106.6913793,-32.00244004,-58.4997958,-0.01516422334
-1296.369435,24.70384162,-41.96223653,-1753.671291
3438.308292,781.9857417,-71.38327118,241546.0777
-60.8751671,90.08394427,-24.13729267,-0.001718877104
-2090.800395,-18.39316168,-160.3098552,-20207.1674
-1785.176456,701.2929854,-189.5011763,-9061.88287
-485.5484532,-666.03856,-108.0574091,-82.85324677
-2900.764259,788.1351693,-121.2674774,-95767.59801
-3684.557505,1019.4319,-218.9190726,-321649.045
-2155.374067,343.3683057,-188.6535331,-22760.99967
-1725.734667,1845.287467,-85.46947101,-14152.81153
-2063.866574,1600.538084,-149.5145223,-23415.53006
358.7419827,-409.7002765,-206.9818777,3.24045873
3025.68379,707.2132044,-82.42491023,126952.7502
74.37676048,-99.97336475,-88.31922532,-0.001741072126
30.38549472,881.8899502,-172.4958842,9.011326213
-1816.193901,969.4088345,-142.5460921,-10191.47941
-4791.026867,-620.9475389,-50.039748,-1250352.397
164.8058915,-507.7462287,-103.4394447,1.35162713
-3406.470838,416.1379746,-41.72430024,-210223.9366
4524.038023,574.893342,-154.2024678,892261.3644
-3735.408953,765.3246223,-48.87367883,-330576.2959
-4180.29706,-66.473501,-274.7375171,-640061.9049
-6651.401418,-1332.043341,-69.58006665,-6682815.865
-7514.986695,948.036626,-221.8473416,-11162537.92
-665.0214283,-371.0934066,-154.0936867,-119.0855688
-3302.687493,-319.0875425,-124.6384968,-197577.7639
1329.459813,63.75354807,-174.8937459,1701.236864
6449.13835,-627.0655583,-182.5819081,4932922.468
1078.938975,-650.8593576,-196.7501614,636.5452524
-965.3383269,224.6777407,-83.8017092,-406.8882164
1155.898963,-41.40388022,-217.9865967,775.6728054
-1195.460708,1161.381586,-205.7025609,-2065.75413
-790.3954805,-270.6758941,-107.5249492,-202.1561337
3413.739176,-19.48409395,-89.02208429,209882.4546
-254.7593981,1829.640681,-118.8727806,-478.8890327
1269.871041,1163.841833,-145.4964552,3058.648623
2881.512098,528.4068754,-176.7601126,93048.49156
-1070.081618,-127.4450112,-135.8080041,-785.3757854
6258.551935,674.0828525,24.59242218,4676386.868
1053.727683,101.9352646,-90.25993669,570.0729428
-1129.490953,947.863152,-242.1461064,-1338.948626
794.5782757,-1747.647316,-94.86411134,1856.929322
651.3423973,-309.7998627,-165.1121417,43.55635438
442.6526576,996.4842393,-185.4405363,138.5700326
-248.5085275,-81.29503541,-204.1643206,-1.715448265
4749.370869,-673.2825046,-195.5662624,1048069.886
-3621.972465,-1305.649011,-66.28356938,-358559.3695
-3793.46445,-536.5710784,-253.41843,-416502.3595
-1869.785507,403.341544,-199.4066992,-11302.4962
-3486.883938,-345.6892813,-123.9514793,-258846.367
1498.564145,708.9586306,-77.67257015,4368.928282
694.6745045,-144.630376,-159.6908543,57.30754531
1579.417346,-96.29961624,-158.7077167,4058.770578
284.9724367,-202.0009406,-231.6563452,0.2266961644
-1846.077831,63.43666989,-197.1958127,-11014.87201
-332.3215959,38.92960922,-88.46446135,-2.371529353
1050.429063,18.54099885,-57.09506661,565.7152658
2037.737926,278.7728953,-170.9335623,15696.24532
-3550.589242,147.7866055,-132.3558055,-269861.8803
-3838.687128,-209.8521839,-91.82945149,-405875.4156
-2814.050196,-1790.013537,-74.36295749,-133866.308
